carol_singing,snowball_energy,label
-1.461522167502321,0.4468082793792522,1
2.4362613774315736,-1.3349146895228432,0
0.7759740341902559,1.4094808979361477,1
-1.2817085142186704,1.0696010774000835,1
2.683755804407354,0.2978774305364137,0
-0.9830033982676074,0.5407693781693256,1
-0.6737171707298678,1.1210677493979766,1
-2.404820344283151,1.6432402024033663,0
0.3164773058480215,2.763721837303943,0
1.5243950866903027,-0.34869510631781503,1
-1.1565911894630008,0.7232403789333594,1
1.2147437167616175,0.835695634914379,1
0.17434101054871115,1.3555948948150116,1
-2.541054481933437,0.8805748084351394,0
-0.43181807367819874,2.738476592018534,0
0.9291989486566254,2.5174308544339237,0
2.1136047247698353,1.5971169437948443,0
0.3481466065913335,1.1986425118602608,1
-2.9804047381428833,0.16702242395537673,0
-2.621385646627962,-0.2966222798544049,0
1.4545853552607986,-0.24347817145165013,1
1.79831598434025,-2.0487384514092515,0
-0.269534227290423,-2.9723258785728337,0
-0.31557584271325473,-2.6690750247082238,0
-1.4232410232822155,-0.1508046133554637,1
-0.8163917521225987,1.1653084490422243,1
2.3415206304748573,1.575120852204664,0
-1.4124830707917322,0.14789844587914278,1
0.39443185584201707,-2.8158845129143066,0
1.5014919186146292,-2.0381111316745715,0
-0.07224003042712566,1.1590782276838596,1
2.6201511387479375,0.4007951519418871,0
-1.046985423479623,0.9697763507136998,1
1.3619154401769245,0.48832042272746934,1
2.8572357664174097,-0.10044464126447585,0
1.447789195213452,-0.41546627045778245,1
-1.0833502918964346,-0.709567790447957,1
-0.95411012290896,1.1672536682214025,1
0.46164805157391015,-1.2237382708174556,1
0.21958336769307962,-2.6034652239177456,0
0.30243283825593403,-1.3675433627299438,1
-0.8437696784817121,-2.5714761756681743,0
2.8105143352093256,0.07296312001877923,0
0.6216300252328901,-1.4307581744711504,1
1.1811925548143838,0.6368426284156017,1
1.3237375282970252,0.021912519855990072,1
-1.3476291758220407,-0.32387982830349493,1
-0.08994495837854061,-1.350438124974923,1
-1.8714170532850507,-1.9700291030009673,0
1.001650852798778,0.7056101295767229,1
-0.3091099965605587,-1.2370347370478079,1
-1.3354056296136876,-0.4734331046054002,1
-0.8135079767131304,-2.6285818438401414,0
1.2471879551591092,2.411768290372401,0
2.733021096173736,-0.5568679925375478,0
-0.7394930307597872,0.9997973612616005,1
-2.6828138996193744,0.538488245928885,0
2.626747062522218,-0.27071582441300973,0
-2.4010549394441973,-0.5306871698850419,0
0.8192648023091247,-1.0044102002318167,1
-2.3009309817736727,-1.5138134716904672,0
-2.418767632398919,-1.0073170482756975,0
-0.07386314693892607,-1.409639825880686,1
-0.5828689090208428,-1.307213128289019,1
1.2483891763804675,0.12545152187412,1
-1.531108146799109,-2.063594920096385,0
-1.249827154892077,0.37573766237079265,1
0.05129698228979779,1.2993072650192479,1
-0.03885875537240487,1.2071861099073276,1
-2.5196817277171313,-0.7922394022563202,0
-0.24470149621098558,2.8039626129620867,0
-1.0117917494561435,0.8001847704698265,1
0.8360980532661477,1.2854923764591204,1
1.2530488304846232,0.7987501039382006,1
0.9999051568140873,-0.8975912862646069,1
-2.6066138249604114,-0.2789233876374955,0
-0.6728199426034426,1.1905124664483575,1
-0.8650164271566542,-0.844454274444264,1
0.7616093670249083,1.1477324318578899,1
1.3673326651600413,0.17315645218461356,1
-0.60578959961982,-1.0537448308734758,1
2.3024859862593425,-1.6798020668890752,0
-0.1320959146100576,1.4017335900470569,1
0.0585918536910507,2.7269151114680406,0
2.493368361019215,1.5805172308291668,0
-1.1030186304394431,-0.9833853293544279,1
1.1365590436077837,0.779567995606502,1
0.11166361958929606,-1.3703934467197938,1
-0.6616498061643946,-1.2054493226401792,1
-2.2068430868771323,1.9130968119393148,0
0.048175125865762274,-1.145597625818246,1
1.6680719541500266,-2.187723197183371,0
-2.7143531011658975,-0.37015195968722436,0
2.6399182323433354,-0.6303324107767556,0
0.778703865389636,1.0014696449587082,1
-0.4468113920879387,-1.096650841987624,1
0.7033271393386538,-2.780457957431747,0
0.9624801306382684,-2.5584812778378168,0
-1.5273061768129952,-0.6118010184887351,1
-0.9913847893680733,2.3844968666963884,0
1.3787341987226445,0.11123102087643155,1
1.991429298922892,1.9309144918059127,0
1.2683614149950433,-0.413068198405933,1
0.8882560634681932,1.166253574040171,1
2.038207188351873,-1.5223158818006728,0
-1.0531477615928744,0.7423443830389376,1
-0.9301051365173506,-1.0532163628922362,1
1.7603461469948334,1.8046980833567878,0
-1.70352474914486,2.2068777196699205,0
-2.3586510914125745,-1.6883699416379456,0
-1.2455652883381365,-0.7960931798017118,1
2.300920606971749,-1.4824856187041113,0
0.7800568365076669,2.530624192842676,0
-0.9082004538807543,-0.4797287466403622,1
-1.157666238586884,2.32409487929085,0
-0.8952175715557452,-2.722274977430183,0
0.8007120124853244,-1.2233093984891896,1
-1.8855820710762388,2.119217799096974,0
2.488945248739669,-0.8535040284100515,0
-0.4936059276835187,-1.1519092804964304,1
1.499307489932561,2.3495154792422603,0
-1.165864090674319,-0.03350711680094609,1
-1.2201824759342332,0.5787260902143575,1
-2.7130411576393003,0.0034828714207363167,0
0.32371503691010545,-2.676178688323538,0
-1.7253733000418645,-1.8464657599767125,0
-1.203063814678128,-2.3816353302351048,0
1.0230087863235657,0.84964992524601,1
1.682624201694263,0.020261723454742385,1
0.5359135255886327,2.6557613711361294,0
-1.2336463482591036,-0.9459381397252252,1
0.6080962123446471,-2.558671170765723,0
-1.2345423642926834,0.2527020960301423,1
-1.3298876112294804,0.5915613162932543,1
-1.5184872920875883,2.127942838752817,0
2.607452413984143,0.8780136136578548,0
-2.412976979545912,-0.5033229887584124,0
0.9592739914625638,-0.4240169215131042,1
1.2366161343894915,-0.9419370198335738,1
-0.6205065592898131,1.1586793089517284,1
1.2288940829527266,0.696461236985552,1
-2.6984916551964697,0.18901292016994337,0
2.733357815312728,0.897344880310804,0
0.2518339723336105,1.0625332356309434,1
-2.5959020953644223,-0.7434861514991639,0
1.9089902378509465,1.6028018313933923,0
0.5058454266483718,1.4120571197243905,1
1.3030086390783557,0.4774436975466528,1
-2.766382788043162,-0.8029855901331041,0
1.4986861897740897,2.0932329449827,0
0.43972348828126256,0.9678544299377311,1
1.37331622872316,-0.5054270713327185,1
-0.8777214639506151,0.8001824436927665,1
1.0728721849234926,-1.0480240805435352,1
-1.3087383175565992,-0.335696279184961,1
2.8047406257405205,0.4280424589936695,0
-1.3638729013172728,-0.24601768119277656,1
1.151531924176415,-0.8436115180525626,1
-1.145949518284813,-0.43518410150299786,1
1.063360573144861,-0.39810378425143644,1
1.4004383844433168,0.3457833802383121,1
-1.0887069642287772,0.13115451790676663,1
1.2395734460015493,-2.6600921518290352,0
1.2902662731091266,-0.14277780721780314,1
-1.65387287371594,-2.099106132620267,0
1.3381901368884628,-0.2394613257176958,1
-1.2245943032683506,2.129085857281319,0
-2.783204095700767,1.2200735894041363,0
0.7236938626027057,-1.073596794616653,1
0.33234305127470787,-1.3034276548876838,1
-1.3543255315119582,0.3583582267096224,1
0.7880358544611158,2.7681530901513054,0
1.3767661047553104,2.19322801813542,0
2.790005285953115,-0.8695602281329367,0
0.7351216633475193,2.6508261565533697,0
-0.3759625098436338,-1.522609420857169,1
-2.7132456611351192,0.672986859358328,0
1.7004628147723413,0.19088408396739512,1
0.4640649700970961,-1.3590771336491752,1
0.18029266573389505,-1.3482801732799128,1
-2.7230382153170005,-0.2913746776432155,0
2.4907865191146557,-1.3322390572950538,0
2.2390865046921014,1.3933008543490497,0
1.2427088693923893,-0.3235992003617923,1
-0.3463614844139085,-1.2976483451236525,1
0.7910693107167626,1.134585819505226,1
0.6319805812420078,-2.516453031741427,0
2.6474687897962395,-1.1643248554235786,0
0.16093146005618025,-1.2315525902852436,1
-1.1815595036399702,0.3377202431511314,1
0.5225012021075294,1.4278662281817975,1
2.4304019455698365,-1.0367650301810871,0
1.4426013984547943,0.834870501638077,1
2.8101264698644663,-0.9643157602834465,0
-0.03408525499195282,-1.1898447916231536,1
1.1441329469501162,0.44936004335706314,1
0.5592387963381652,-1.2630196584921378,1
-0.390418776830429,1.464856791725482,1
2.8251190729382203,-0.17073780099027627,0
-2.2997054669229406,-1.3786231596983103,0
-1.200495660752022,0.17926125224484538,1
0.9488984774195776,-2.3947477528502286,0
-0.07104305368512992,-2.5503976760451126,0
0.3967266690309083,1.1911655583920846,1
-0.878011824690608,-1.3390932373350897,1
2.231943541092465,1.3197645523392683,0
-0.7668818391789195,-0.7957482264538209,1
-2.249951809405223,1.6172810110646798,0
-0.42870959639565337,-1.178914610625506,1
2.2014382599562783,1.42356019285766,0
-0.9867007184539054,0.6940641051760486,1
1.0380122279906938,-1.212187816591212,1
1.2165968037413095,-2.212947884884134,0
0.8334634946892042,2.5061929309759243,0
0.11040675615048487,-1.2762862324099853,1
-1.1280226344727327,-2.5438965585206565,0
-1.5651763145013422,2.2148574463908535,0
-0.7733902309143345,1.1758554082866404,1
0.9174900014948615,-2.7456535981743695,0
-1.0883932253473367,1.045477622744217,1
-0.674894741316316,1.1441129342791212,1
-2.4192333195467057,1.7706065058856835,0
